name,created_at,download_count
openponk-plugins-linux-nightly.zip,2026-09-10T15:45:31Z,0
openponk-plugins-mac-arm-nightly.zip,2026-09-10T15:45:29Z,0
openponk-plugins-mac-intel-nightly.zip,2026-09-10T15:45:31Z,0
openponk-plugins-win-nightly.zip,2026-09-10T15:45:34Z,1
